2024-10-25,19:18:40,Sample Rate(S):,0.100
X,Y,R,Theta,Frequency,Noise,XH1,YH1,RH1,Theta H1,XH2,YH2,RH2,Theta H2,ADC1,ADC2,ADC3,ADC4
-9.0474900000e-08,3.6469400000e-08,9.7548800000e-08,1.5804600000e+02,6.6660000000e+04,9.9740400000e-09,-2.0840100000e-08,-9.5414100000e-08,9.7830900000e-08,-1.0195600000e+02,6.6165400000e-08,-7.2062600000e-08,9.8069800000e-08,-4.7132000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
1.4440600000e-08,1.5914600000e-08,2.1499300000e-08,4.1405000000e+01,6.6660000000e+04,9.8841300000e-09,-1.4802000000e-08,1.2156200000e-08,1.4847200000e-08,1.2460800000e+02,-1.4827700000e-08,2.5892200000e-09,1.2720500000e-08,1.5377200000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
-2.2468800000e-08,1.7763900000e-08,2.8654600000e-08,1.4167000000e+02,6.6660000000e+04,9.6993500000e-09,-1.0610900000e-08,-2.4753600000e-08,2.5602300000e-08,-1.0685000000e+02,1.5635000000e-08,-2.0256200000e-08,2.4651800000e-08,-4.5656000000e+01,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0830000000e+00
2.6993900000e-08,-5.6506900000e-09,2.7580100000e-08,-1.1823000000e+01,6.6660000000e+04,9.5521100000e-09,4.1513600000e-10,2.7641700000e-08,2.7645900000e-08,9.0934000000e+01,-2.2696600000e-08,1.5630000000e-08,2.7400800000e-08,1.4758700000e+02,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0830000000e+00
-3.9884200000e-08,1.4369600000e-08,4.2393800000e-08,1.5996500000e+02,6.6660000000e+04,9.2407300000e-09,-7.3683000000e-09,-3.8504900000e-08,3.6270100000e-08,-1.0137500000e+02,2.4799800000e-08,-2.6466800000e-08,3.1537200000e-08,-4.8932000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
-4.8008200000e-08,-2.9830800000e-08,5.6521300000e-08,-1.4814400000e+02,6.6660000000e+04,9.6355800000e-09,3.8170200000e-08,-4.3776100000e-08,5.8775200000e-08,-4.8873000000e+01,5.8490700000e-08,5.7753700000e-09,5.9332600000e-08,5.6870000000e+00,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0840000000e+00
-4.3603200000e-08,8.0376500000e-09,4.4337900000e-08,1.6955600000e+02,6.6660000000e+04,1.0096200000e-08,-7.3292800000e-10,-4.4660300000e-08,4.5314800000e-08,-9.0574000000e+01,3.6632000000e-08,-2.6674500000e-08,4.6231000000e-08,-3.5599000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
-7.7723400000e-09,-1.8689700000e-08,2.0241700000e-08,-1.1258100000e+02,6.6660000000e+04,1.1243000000e-08,2.2840600000e-08,-5.0795000000e-09,2.9450900000e-08,-1.1567000000e+01,2.1558300000e-08,2.0064900000e-08,3.2310100000e-08,4.3557000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
4.7051100000e-08,1.2226000000e-08,4.8615700000e-08,1.6400000000e+01,6.6660000000e+04,1.1255000000e-08,-2.1411900000e-08,4.4688400000e-08,5.0377000000e-08,1.1924500000e+02,-5.0075900000e-08,5.4774400000e-09,5.0220800000e-08,1.7574300000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
-1.3064100000e-09,1.9425900000e-08,1.9471400000e-08,9.0757000000e+01,6.6660000000e+04,1.1404200000e-08,-1.9725700000e-08,-3.4634200000e-09,2.1429500000e-08,-1.7803300000e+02,-1.1831400000e-08,-1.7834400000e-08,2.2381500000e-08,-1.2716100000e+02,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0830000000e+00
-3.4681700000e-08,-2.4769400000e-08,4.2620800000e-08,-1.4446600000e+02,6.6660000000e+04,1.1354500000e-08,2.7903200000e-08,-3.0150100000e-08,3.9630800000e-08,-4.8823000000e+01,3.9434900000e-08,3.9287600000e-09,3.8215600000e-08,4.7970000000e+00,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
1.2073100000e-08,-7.9521400000e-09,1.4456800000e-08,-3.3196000000e+01,6.6660000000e+04,1.1196700000e-08,5.6062800000e-09,1.2594900000e-08,1.2836200000e-08,6.2908000000e+01,-5.9105200000e-09,1.1412000000e-08,1.2512900000e-08,1.0985400000e+02,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0840000000e+00
-5.2028900000e-08,8.1661500000e-09,5.2669200000e-08,1.7108000000e+02,6.6660000000e+04,1.1446100000e-08,-1.9227900000e-09,-5.2674900000e-08,5.2959900000e-08,-9.4685000000e+01,4.0463600000e-08,-3.4160800000e-08,5.3067500000e-08,-4.2905000000e+01,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0840000000e+00
-4.0929000000e-08,1.9816800000e-09,4.0978200000e-08,1.7722800000e+02,6.6660000000e+04,1.1287000000e-08,3.5625600000e-09,-4.0731000000e-08,4.0887400000e-08,-8.6219000000e+01,3.4772400000e-08,-2.1480800000e-08,4.0885200000e-08,-3.2984000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
2.4943200000e-08,-8.5271700000e-08,8.8850000000e-08,-7.3695000000e+01,6.6660000000e+04,1.1117100000e-08,7.7808000000e-08,4.0561300000e-08,8.7749900000e-08,3.1070000000e+01,6.5299900000e-09,8.4534700000e-08,8.2784100000e-08,8.7194000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
4.9697300000e-08,-5.8974600000e-08,7.7122400000e-08,-4.9880000000e+01,6.6660000000e+04,1.1155200000e-08,5.0417600000e-08,5.9614300000e-08,7.8075800000e-08,5.0132000000e+01,-1.9957100000e-08,7.6373200000e-08,7.9761900000e-08,1.0484300000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
-2.6028900000e-08,-6.4558200000e-09,2.6817600000e-08,-1.6607000000e+02,6.6660000000e+04,1.1853800000e-08,1.1160400000e-08,-2.6267400000e-08,2.9942900000e-08,-6.7918000000e+01,2.9126600000e-08,-6.9418500000e-09,3.1058000000e-08,-1.4820000000e+01,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0830000000e+00
2.3901300000e-08,-6.3415500000e-08,6.7771000000e-08,-6.9349000000e+01,6.6660000000e+04,1.0909100000e-08,6.0245400000e-08,3.3333000000e-08,6.8852600000e-08,2.8126000000e+01,8.9570100000e-09,6.9337300000e-08,7.0775500000e-08,8.1818000000e+01,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0820000000e+00
6.0598700000e-08,-4.0651100000e-08,7.2974800000e-08,-3.3855000000e+01,6.6660000000e+04,1.3594300000e-08,3.4984500000e-08,6.2781400000e-08,7.1503000000e-08,5.8500000000e+01,-2.7951500000e-08,6.5807700000e-08,7.1320400000e-08,1.1054600000e+02,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0830000000e+00
-3.5924100000e-08,-6.8864800000e-08,7.7671800000e-08,-1.1754900000e+02,6.6660000000e+04,1.2897400000e-08,7.6486300000e-08,-2.5624500000e-08,8.6005500000e-08,-1.8219000000e+01,6.9319600000e-08,5.0909300000e-08,8.8345300000e-08,3.6685000000e+01,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0830000000e+00
-9.5685800000e-08,-5.6838500000e-08,1.1129700000e-07,-1.5081700000e+02,6.6660000000e+04,1.3134000000e-08,7.0026000000e-08,-8.8400600000e-08,1.1533200000e-07,-5.4631000000e+01,1.1532800000e-07,-3.0217400000e-09,1.1628300000e-07,-1.4890000000e+00,2.0880000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
4.6414400000e-08,1.7548200000e-08,4.9626600000e-08,2.0710000000e+01,6.6660000000e+04,1.3805700000e-08,-2.8482900000e-08,4.3953400000e-08,5.2381800000e-08,1.2613600000e+02,-5.4997100000e-08,-6.2299600000e-10,5.9709700000e-08,-1.7274000000e+02,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0830000000e+00
-4.5899600000e-09,7.2267100000e-09,8.5684600000e-09,1.2242100000e+02,6.6660000000e+04,1.3831800000e-08,-1.1312300000e-09,-4.7821800000e-09,5.1742300000e-09,-7.3117000000e+01,4.8610800000e-09,-1.6364600000e-09,6.8242300000e-09,1.3660000000e+00,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0830000000e+00
2.4625500000e-08,-3.8573900000e-08,4.5764600000e-08,-5.7446000000e+01,6.6660000000e+04,1.3771600000e-08,3.3466900000e-08,3.0379700000e-08,4.5199100000e-08,4.2127000000e+01,-5.1515100000e-09,4.4252600000e-08,4.3954000000e-08,9.5991000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
-2.5189400000e-08,2.0305700000e-08,3.2358100000e-08,1.4112700000e+02,6.6660000000e+04,1.3990500000e-08,-1.6297900000e-08,-3.5214700000e-08,4.1726300000e-08,-1.1276200000e+02,2.1956200000e-08,-3.5479800000e-08,4.4477000000e-08,-5.6197000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
-1.7468900000e-08,3.7811700000e-08,4.1652400000e-08,1.1479700000e+02,6.6660000000e+04,1.4284100000e-08,-3.4959500000e-08,-2.2771200000e-08,4.1869200000e-08,-1.4796900000e+02,-2.5238200000e-09,-4.1792600000e-08,4.2476200000e-08,-9.6603000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
-3.2153700000e-08,-4.1748700000e-09,3.2435300000e-08,-1.7260200000e+02,6.6660000000e+04,1.3716800000e-08,1.1776700000e-08,-2.8344000000e-08,2.9757100000e-08,-5.2195000000e+01,2.9708400000e-08,1.2023500000e-09,3.0881700000e-08,1.0326000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
-2.9449700000e-09,-2.9049400000e-09,4.1374300000e-09,-1.3539200000e+02,6.6660000000e+04,1.3509700000e-08,1.5786800000e-09,-1.0123400000e-09,5.8033000000e-10,1.6904000000e+02,-2.1450400000e-10,-1.3985700000e-09,2.4558000000e-09,-1.4528100000e+02,2.0870000000e+00,2.0880000000e+00,2.0850000000e+00,2.0820000000e+00
-1.5657500000e-08,-2.1285700000e-08,2.6436400000e-08,-1.2633800000e+02,6.6660000000e+04,1.2347500000e-08,2.5209900000e-08,-1.9258900000e-08,3.4483200000e-08,-4.1337000000e+01,3.3569800000e-08,7.8589100000e-09,3.7438300000e-08,9.8230000000e+00,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
1.0184100000e-08,-6.3165000000e-08,6.3986100000e-08,-8.3491000000e+01,6.6660000000e+04,1.1625900000e-08,6.2218600000e-08,1.7500200000e-08,6.5093300000e-08,1.2887000000e+01,2.5012900000e-08,6.0087900000e-08,6.5502700000e-08,6.4358000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
-9.6569700000e-09,-4.8545100000e-08,4.9499700000e-08,-1.0125100000e+02,6.6660000000e+04,1.2669700000e-08,4.8351200000e-08,3.8830500000e-10,4.7399100000e-08,3.3740000000e+00,2.5194100000e-08,4.0142100000e-08,4.6416800000e-08,6.1133000000e+01,2.0880000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
-1.0448700000e-07,3.0830100000e-10,1.0448700000e-07,1.7994000000e+02,6.6660000000e+04,1.2564900000e-08,1.6172800000e-08,-1.0051200000e-07,9.9268200000e-08,-8.0579000000e+01,8.9170800000e-08,-4.2038000000e-08,9.7037400000e-08,-2.5672000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
-5.4342000000e-08,1.6169200000e-08,5.6696500000e-08,1.6343000000e+02,6.6660000000e+04,1.2408100000e-08,-7.7351000000e-09,-5.8597900000e-08,6.3530900000e-08,-9.7795000000e+01,4.6249700000e-08,-4.3556300000e-08,6.5435300000e-08,-4.3395000000e+01,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0830000000e+00
-8.9899600000e-09,-3.7973100000e-09,9.7686300000e-09,-1.5710100000e+02,6.6660000000e+04,1.2491100000e-08,4.7787600000e-09,-1.0224000000e-08,1.2662500000e-08,-6.9416000000e+01,1.2234500000e-08,-4.2528600000e-09,1.3913800000e-08,-1.7799000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
-3.5192200000e-08,1.1438700000e-08,3.7010400000e-08,1.5848800000e+02,6.6660000000e+04,1.3521600000e-08,-7.5028800000e-09,-3.4380800000e-08,3.2104700000e-08,-1.0980600000e+02,1.8276100000e-08,-2.6386800000e-08,3.0933400000e-08,-5.9281000000e+01,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0830000000e+00
-4.2268600000e-08,2.1597000000e-08,4.7467800000e-08,1.5293500000e+02,6.6660000000e+04,1.3249300000e-08,-1.7191700000e-08,-4.8742700000e-08,5.5902600000e-08,-1.1107900000e+02,3.0799400000e-08,-4.6650300000e-08,5.9930000000e-08,-5.8342000000e+01,2.0870000000e+00,2.0890000000e+00,2.0850000000e+00,2.0830000000e+00
-2.9726500000e-08,-4.7139700000e-08,5.5734900000e-08,-1.2223600000e+02,6.6660000000e+04,1.3346600000e-08,5.1065100000e-08,-1.9083700000e-08,5.2981000000e-08,-1.8218000000e+01,4.2699200000e-08,3.1359900000e-08,4.9552400000e-08,3.9933000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
9.0157300000e-09,2.5154300000e-08,2.6725300000e-08,7.0281000000e+01,6.6660000000e+04,1.3229100000e-08,-2.9230400000e-08,8.8600300000e-09,3.0546900000e-08,1.6030900000e+02,-2.6592600000e-08,-1.8497400000e-08,3.4174400000e-08,-1.4791600000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
-5.3810400000e-09,-4.2313400000e-08,4.2654200000e-08,-9.7247000000e+01,6.6660000000e+04,1.3568400000e-08,3.9844400000e-08,1.4076800000e-09,3.6988100000e-08,2.0530000000e+00,2.0379700000e-08,3.0867000000e-08,3.3899000000e-08,5.6507000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
1.5248300000e-08,-7.4964700000e-08,7.6500000000e-08,-7.8502000000e+01,6.6660000000e+04,1.3357500000e-08,6.9628600000e-08,2.5457600000e-08,7.4137200000e-08,1.8146000000e+01,2.0578300000e-08,6.5901400000e-08,6.9040800000e-08,7.1397000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
-4.3725300000e-09,-6.8527200000e-09,8.1595800000e-09,-1.2254100000e+02,6.6660000000e+04,1.2550800000e-08,8.1533200000e-09,-9.1147900000e-10,1.0245600000e-08,1.8696000000e+01,2.9565200000e-09,9.7980500000e-09,1.1582900000e-08,8.1020000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
6.6718500000e-08,2.9853600000e-08,7.3095000000e-08,2.4106000000e+01,6.6660000000e+04,1.3593700000e-08,-4.1106700000e-08,5.9574000000e-08,7.2381000000e-08,1.2566700000e+02,-7.1535500000e-08,-2.2407800000e-10,6.9691300000e-08,-1.7768400000e+02,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0820000000e+00
-4.5501100000e-08,3.8382400000e-08,5.9528000000e-08,1.3985100000e+02,6.6660000000e+04,1.2908700000e-08,-3.1766100000e-08,-5.0694100000e-08,5.9878700000e-08,-1.2253700000e+02,2.2407300000e-08,-5.5528000000e-08,5.9693000000e-08,-6.8450000000e+01,2.0870000000e+00,2.0890000000e+00,2.0850000000e+00,2.0820000000e+00
-4.5802700000e-08,5.2979500000e-08,7.0033700000e-08,1.3084500000e+02,6.6660000000e+04,1.3005900000e-08,-4.4019000000e-08,-5.3344300000e-08,6.7993400000e-08,-1.2870900000e+02,1.8517500000e-08,-6.5422100000e-08,6.6607400000e-08,-7.2928000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
-6.6654200000e-08,8.9741700000e-09,6.7257000000e-08,1.7233200000e+02,6.6660000000e+04,1.2385500000e-08,2.4351400000e-10,-6.6384600000e-08,6.6386600000e-08,-9.2889000000e+01,5.0499100000e-08,-3.9991000000e-08,6.3242200000e-08,-4.0071000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
-7.9243500000e-08,-7.4463000000e-09,7.9592700000e-08,-1.7463200000e+02,6.6660000000e+04,1.1545300000e-08,2.0023700000e-08,-7.5287800000e-08,7.5868000000e-08,-7.4914000000e+01,7.1109300000e-08,-2.6446500000e-08,7.1011700000e-08,-2.0820000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
2.5825100000e-08,7.5260200000e-08,7.9569800000e-08,7.1061000000e+01,6.6660000000e+04,1.1372800000e-08,-8.0735800000e-08,1.7292600000e-08,8.2568000000e-08,1.6700900000e+02,-6.2750300000e-08,-5.5559300000e-08,8.5011800000e-08,-1.3925100000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
-1.3398100000e-09,8.0019200000e-09,8.1909300000e-09,1.3295300000e+02,6.6660000000e+04,1.1994300000e-08,-4.1666800000e-09,-5.3629100000e-09,8.1371100000e-09,-9.7373000000e+01,5.9235400000e-09,-5.4968900000e-09,1.0775600000e-08,-2.5748000000e+01,2.0870000000e+00,2.0880000000e+00,2.0850000000e+00,2.0830000000e+00
1.7475700000e-08,-9.5218600000e-08,9.6809700000e-08,-7.9600000000e+01,6.6660000000e+04,1.1850000000e-08,9.1880100000e-08,3.1685000000e-08,9.7190200000e-08,1.8659000000e+01,2.8429500000e-08,9.3994900000e-08,9.8200200000e-08,7.3257000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
-5.1748000000e-08,2.9025800000e-09,5.1837600000e-08,1.7679000000e+02,6.6660000000e+04,1.1201000000e-08,8.6547600000e-09,-5.2416400000e-08,5.3133200000e-08,-7.7521000000e+01,4.9990600000e-08,-2.1228400000e-08,5.5551400000e-08,-2.0153000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
8.6576600000e-09,-4.4993600000e-08,4.5819100000e-08,-7.9108000000e+01,6.6660000000e+04,1.0939900000e-08,4.1808500000e-08,1.4785900000e-08,4.2545600000e-08,1.8038000000e+01,1.2756700000e-08,4.0586200000e-08,3.8318600000e-08,6.6992000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
-3.1966500000e-08,-3.4632100000e-09,3.2155000000e-08,-1.7381700000e+02,6.6660000000e+04,1.0874000000e-08,9.7404600000e-09,-3.1485600000e-08,3.3918800000e-08,-7.1187000000e+01,3.2491400000e-08,-9.7319300000e-09,3.6034400000e-08,-1.3340000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
-4.9537600000e-08,-5.9282000000e-08,7.7256000000e-08,-1.2988300000e+02,6.6660000000e+04,9.3768100000e-09,6.9175500000e-08,-3.9723200000e-08,8.4318200000e-08,-2.9370000000e+01,7.6329300000e-08,3.5824200000e-08,8.6344000000e-08,2.5073000000e+01,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0830000000e+00
-1.1690700000e-08,5.6702200000e-08,5.7896300000e-08,1.0292500000e+02,6.6660000000e+04,9.2387400000e-09,-5.2848800000e-08,-2.1487800000e-08,5.6137800000e-08,-1.5681200000e+02,-1.1958200000e-08,-5.4047800000e-08,5.5100600000e-08,-1.0121400000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
7.7170000000e-09,-6.3401000000e-09,9.9891300000e-09,-3.9406000000e+01,6.6660000000e+04,9.2522100000e-09,6.1781900000e-09,9.0127300000e-09,1.1857700000e-08,5.0461000000e+01,-3.0627100000e-09,1.1450800000e-08,1.3774400000e-08,9.4374000000e+01,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0830000000e+00
1.0547400000e-07,3.0972500000e-09,1.0552100000e-07,4.6600000000e-01,6.6660000000e+04,1.0759500000e-08,-1.7840800000e-08,1.0473600000e-07,1.0675700000e-07,9.8674000000e+01,-9.5277700000e-08,5.0602500000e-08,1.0752400000e-07,1.5192600000e+02,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0830000000e+00
-2.4332100000e-08,2.8421800000e-08,3.7418100000e-08,1.3056700000e+02,6.6660000000e+04,1.1457500000e-08,-2.2296500000e-08,-2.9367100000e-08,3.6010800000e-08,-1.2362300000e+02,1.2837900000e-08,-3.3637200000e-08,3.4071600000e-08,-6.0404000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
-7.3235800000e-08,-3.4038800000e-08,8.0760600000e-08,-1.5507200000e+02,6.6660000000e+04,1.2351000000e-08,4.6371800000e-08,-6.1399900000e-08,7.5635700000e-08,-5.0833000000e+01,7.5474900000e-08,4.8536200000e-09,7.5018800000e-08,6.1290000000e+00,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0830000000e+00
1.0646400000e-08,1.0872300000e-08,1.5218300000e-08,4.3520000000e+01,6.6660000000e+04,1.2278200000e-08,-1.3424600000e-08,1.1510700000e-08,1.8561500000e-08,1.4167400000e+02,-1.7825800000e-08,-5.5106600000e-09,2.0253300000e-08,-1.6421200000e+02,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0830000000e+00
-1.8595000000e-08,-8.5113000000e-08,8.7120600000e-08,-1.0232400000e+02,6.6660000000e+04,1.2003000000e-08,8.7075100000e-08,-5.0331900000e-09,8.6978200000e-08,-3.2910000000e+00,5.4474400000e-08,6.7806500000e-08,8.6530900000e-08,5.1319000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
-4.7188700000e-08,-5.3739000000e-10,4.7194800000e-08,-1.7934800000e+02,6.6660000000e+04,1.3146600000e-08,9.9442100000e-09,-4.6368200000e-08,4.7695700000e-08,-7.5707000000e+01,4.4466800000e-08,-1.7242300000e-08,4.8022600000e-08,-1.9226000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
-2.7784200000e-08,-3.9780400000e-08,4.8523700000e-08,-1.2493200000e+02,6.6660000000e+04,1.3009500000e-08,4.2530600000e-08,-1.9465700000e-08,4.5383500000e-08,-2.3684000000e+01,3.8970700000e-08,2.3257300000e-08,4.4155500000e-08,3.1518000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
-1.3249100000e-08,-3.4136500000e-08,3.6618700000e-08,-1.1259200000e+02,6.6660000000e+04,1.2796300000e-08,3.5421100000e-08,-8.4329400000e-09,3.5748000000e-08,-1.4381000000e+01,2.7331200000e-08,2.3041100000e-08,3.4716200000e-08,3.9399000000e+01,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0830000000e+00
9.5674400000e-09,3.5502400000e-09,1.0208300000e-08,2.3877000000e+01,6.6660000000e+04,1.2922800000e-08,-5.8940000000e-09,9.0486400000e-09,1.1334500000e-08,1.2427300000e+02,-1.1331900000e-08,8.1139400000e-10,1.2152300000e-08,1.7617100000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0820000000e+00
-2.5520000000e-08,2.4131200000e-08,3.5123900000e-08,1.3660200000e+02,6.6660000000e+04,1.3645300000e-08,-2.2067400000e-08,-3.4586800000e-08,4.6683300000e-08,-1.2119900000e+02,1.8475400000e-08,-4.2870800000e-08,5.1954700000e-08,-6.5651000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
2.7971000000e-08,-6.4837900000e-08,7.0614800000e-08,-6.6665000000e+01,6.6660000000e+04,1.3593600000e-08,5.8908600000e-08,3.8898100000e-08,7.0593000000e-08,3.4923000000e+01,6.8755300000e-10,6.9776500000e-08,6.9066200000e-08,9.0301000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
-6.0205400000e-08,-5.9156500000e-08,8.4407000000e-08,-1.3550300000e+02,6.6660000000e+04,1.2489100000e-08,6.6029300000e-08,-4.2975600000e-08,7.6067100000e-08,-3.1143000000e+01,6.9823200000e-08,3.0171200000e-08,7.3418600000e-08,2.5455000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
7.4882200000e-08,2.5589500000e-08,7.9136500000e-08,1.8867000000e+01,6.6660000000e+04,1.2316400000e-08,-3.4902700000e-08,6.9859500000e-08,7.8095200000e-08,1.1522100000e+02,-7.5938100000e-08,1.3754100000e-08,7.6090500000e-08,1.6870900000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
-1.7932000000e-08,6.7538600000e-09,1.9187000000e-08,1.5936200000e+02,6.6660000000e+04,1.2673600000e-08,9.0116400000e-11,-1.7362000000e-08,1.7400400000e-08,-7.5604000000e+01,1.5495100000e-08,-5.9763200000e-09,1.7005800000e-08,-6.5390000000e+00,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
2.7620500000e-08,-7.5656200000e-09,2.8638200000e-08,-1.5318000000e+01,6.6660000000e+04,1.2524500000e-08,2.8407300000e-09,2.9324400000e-08,2.9461700000e-08,8.4780000000e+01,-2.2769400000e-08,1.9589900000e-08,3.0870100000e-08,1.3936100000e+02,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0830000000e+00
-3.3469500000e-08,-3.8691600000e-08,5.1161600000e-08,-1.3086100000e+02,6.6660000000e+04,1.1779400000e-08,5.0258700000e-08,-3.4646500000e-08,6.5973600000e-08,-3.5434000000e+01,6.2349100000e-08,2.1564400000e-08,7.0636200000e-08,1.8555000000e+01,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0830000000e+00
2.7474800000e-08,3.7000000000e-08,4.6085700000e-08,5.3404000000e+01,6.6660000000e+04,1.1657400000e-08,-4.2391500000e-08,2.0674500000e-08,4.7164600000e-08,1.5471700000e+02,-4.1398400000e-08,-2.3165500000e-08,4.7559500000e-08,-1.5013900000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
-4.7162200000e-08,-6.6046300000e-09,4.7622800000e-08,-1.7202800000e+02,6.6660000000e+04,1.1757200000e-08,1.4097900000e-08,-4.7855600000e-08,5.2129700000e-08,-7.4392000000e+01,4.9022700000e-08,-1.7726100000e-08,5.4389100000e-08,-2.0602000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
-4.1132500000e-08,5.3254000000e-08,6.7291800000e-08,1.2768200000e+02,6.6660000000e+04,1.1974500000e-08,-4.7377300000e-08,-4.5405200000e-08,6.5233000000e-08,-1.3760500000e+02,7.8456100000e-09,-6.4758200000e-08,6.5002000000e-08,-8.4401000000e+01,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
6.7729000000e-09,2.1062100000e-08,2.2155800000e-08,7.2174000000e+01,6.6660000000e+04,1.1954600000e-08,-2.0147600000e-08,7.2429600000e-09,2.1446400000e-08,1.4866100000e+02,-2.0255900000e-08,-8.6707600000e-09,2.3991600000e-08,-1.6715900000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
